date,nlikes,nreplies,nretweets,NInterações
2021-07-03 18:06:27,0,0,0,0
2021-07-03 18:06:28,6,4,4,14
2021-07-03 18:06:29,4,0,1,5
2021-07-03 18:06:31,4,0,0,4
2021-07-03 18:06:32,1,0,0,1
2021-07-03 18:06:34,0,0,0,0
2021-07-03 18:06:35,1,0,0,1
2021-07-03 18:06:36,689,26,144,859
2021-07-03 18:06:38,0,0,0,0
2021-07-03 18:06:39,168,1,39,208
2021-07-03 18:06:40,1,0,0,1
2021-07-03 18:06:41,3,1,2,6
2021-07-03 18:06:43,1,0,0,1
2021-07-03 18:06:45,0,0,0,0
2021-07-03 18:06:48,0,0,0,0
2021-07-03 18:06:49,1,0,0,1
2021-07-03 18:06:50,0,0,0,0
2021-07-03 18:06:51,0,0,0,0
2021-07-03 18:06:52,6,0,1,7
2021-07-03 18:06:53,0,0,0,0
2021-07-03 18:06:54,39,0,7,46
2021-07-03 18:06:55,2,0,0,2
2021-07-03 18:06:56,0,0,0,0
2021-07-03 18:06:57,4,0,0,4
2021-07-03 18:06:58,2,0,0,2
2021-07-03 18:07:00,232,8,27,267
2021-07-03 18:07:01,0,0,0,0
2021-07-03 18:07:03,0,0,0,0
2021-07-03 18:07:04,0,0,0,0
2021-07-03 18:07:05,0,0,0,0
2021-07-03 18:07:08,8,0,2,10
2021-07-03 18:07:09,0,0,0,0
2021-07-03 18:07:10,11,2,0,13
2021-07-03 18:07:11,1,0,0,1
2021-07-03 18:07:12,0,0,0,0
2021-07-03 18:07:13,0,0,0,0
2021-07-03 18:07:14,9,0,0,9
2021-07-03 18:07:15,2,0,0,2
2021-07-03 18:07:16,7,1,2,10
2021-07-03 18:07:17,16,0,0,16
2021-07-03 18:07:18,3,0,1,4
2021-07-03 18:07:19,0,0,0,0
2021-07-03 18:07:22,1,0,1,2
2021-07-03 18:07:23,1,0,0,1
2021-07-03 18:07:24,2,0,0,2
2021-07-03 18:07:25,9,1,0,10
2021-07-03 18:07:26,1,0,0,1
2021-07-03 18:07:27,2,1,2,5
2021-07-03 18:07:29,0,2,0,2
2021-07-03 18:07:30,860,23,112,995
2021-07-03 18:07:31,0,0,0,0
2021-07-03 18:07:32,9,1,0,10
2021-07-03 18:07:33,1,0,0,1
2021-07-03 18:07:34,9,0,4,13
2021-07-03 18:07:35,1,0,1,2
2021-07-03 18:07:36,3,0,1,4
2021-07-03 18:07:37,5,0,0,5
2021-07-03 18:07:39,390,13,17,420
2021-07-03 18:07:40,1,0,0,1
2021-07-03 18:07:42,0,0,0,0
2021-07-03 18:07:43,7164,165,983,8312
2021-07-03 18:07:44,222,3,21,246
2021-07-03 18:07:45,1,0,0,1
2021-07-03 18:07:47,0,0,0,0
2021-07-03 18:07:48,147,6,46,199
2021-07-03 18:07:49,0,0,0,0
2021-07-03 18:07:50,1,0,0,1
2021-07-03 18:07:51,16,2,1,19
2021-07-03 18:07:52,454,2,98,554
2021-07-03 18:07:53,0,0,0,0
2021-07-03 18:07:54,14,0,0,14
2021-07-03 18:07:55,0,0,0,0
2021-07-03 18:07:56,0,0,0,0
2021-07-03 18:07:57,0,0,0,0
2021-07-03 18:07:59,579,27,131,737
2021-07-03 18:08:02,0,0,0,0
2021-07-03 18:08:05,2,0,0,2
2021-07-03 18:08:06,0,0,0,0
2021-07-03 18:08:08,1,0,0,1
2021-07-03 18:08:09,0,1,0,1
2021-07-03 18:08:10,477,4,41,522
2021-07-03 18:08:13,1,0,0,1
2021-07-03 18:08:14,12,1,0,13
2021-07-03 18:08:16,22,0,4,26
2021-07-03 18:08:17,1,0,0,1
2021-07-03 18:08:19,7,0,3,10
2021-07-03 18:08:20,600,5,130,735
2021-07-03 18:08:21,89,3,32,124
2021-07-03 18:08:22,0,0,0,0
2021-07-03 18:08:23,0,0,0,0
2021-07-03 18:08:24,4,0,2,6
2021-07-03 18:08:25,136,4,38,178
2021-07-03 18:08:28,1,0,0,1
2021-07-03 18:08:29,1,0,1,2
2021-07-03 18:08:30,1,0,0,1
2021-07-03 18:08:31,60,1,18,79
2021-07-03 18:08:32,3749,60,142,3951
2021-07-03 18:08:34,1,0,0,1
2021-07-03 18:08:35,16,0,4,20
2021-07-03 18:08:36,1,0,1,2
2021-07-03 18:08:37,4,0,1,5
2021-07-03 18:08:38,0,0,0,0
2021-07-03 18:08:39,2,0,0,2
2021-07-03 18:08:40,2,0,0,2
2021-07-03 18:08:41,4,0,0,4
2021-07-03 18:08:42,171,2,51,224
2021-07-03 18:08:44,2,1,0,3
2021-07-03 18:08:45,4,0,0,4
2021-07-03 18:08:46,196,4,32,232
2021-07-03 18:08:48,3,0,0,3
2021-07-03 18:08:50,3,0,0,3
2021-07-03 18:08:51,1,0,1,2
2021-07-03 18:08:52,0,0,0,0
2021-07-03 18:08:54,0,0,0,0
2021-07-03 18:08:55,8,0,1,9
2021-07-03 18:08:56,2,0,0,2
2021-07-03 18:08:57,2,0,0,2
2021-07-03 18:08:58,21,0,4,25
2021-07-03 18:09:01,0,0,0,0
2021-07-03 18:09:02,3,0,2,5
2021-07-03 18:09:03,1,0,0,1
2021-07-03 18:09:04,1,0,0,1
2021-07-03 18:09:05,22,0,7,29
2021-07-03 18:09:06,4,0,0,4
2021-07-03 18:09:10,16,0,4,20
2021-07-03 18:09:12,9662,127,1274,11063
2021-07-03 18:09:13,4,0,0,4
2021-07-03 18:09:14,4,1,3,8
2021-07-03 18:09:17,1,0,0,1
2021-07-03 18:09:18,0,0,0,0
2021-07-03 18:09:20,0,0,0,0
2021-07-03 18:09:22,648,5,94,747
2021-07-03 18:09:24,2,0,0,2
2021-07-03 18:09:26,1,0,0,1
2021-07-03 18:09:28,9,3,2,14
2021-07-03 18:09:29,1,0,0,1
2021-07-03 18:09:30,1,0,1,2
2021-07-03 18:09:31,0,0,0,0
2021-07-03 18:09:32,2,0,2,4
2021-07-03 18:09:33,2,0,0,2
2021-07-03 18:09:34,0,0,0,0
2021-07-03 18:09:35,0,0,0,0
2021-07-03 18:09:36,9,0,0,9
2021-07-03 18:09:37,0,0,0,0
2021-07-03 18:09:38,2,0,0,2
2021-07-03 18:09:39,17,0,8,25
2021-07-03 18:09:40,0,0,0,0
2021-07-03 18:09:41,3,0,0,3
2021-07-03 18:09:43,2,0,0,2
2021-07-03 18:09:44,1,0,0,1
2021-07-03 18:09:45,666,4,114,784
2021-07-03 18:09:46,62,3,0,65
2021-07-03 18:09:48,0,0,0,0
2021-07-03 18:09:50,206,4,34,244
2021-07-03 18:09:51,2,0,0,2
2021-07-03 18:09:52,0,0,0,0
2021-07-03 18:09:54,2,0,0,2
2021-07-03 18:09:56,47,6,5,58
2021-07-03 18:09:57,0,0,0,0
2021-07-03 18:09:58,2,0,2,4
2021-07-03 18:09:59,0,0,0,0
2021-07-03 18:10:00,331,17,71,419
2021-07-03 18:10:01,12,0,2,14
2021-07-03 18:10:02,38,0,6,44
2021-07-03 18:10:03,21,2,3,26
2021-07-03 18:10:04,12,1,0,13
2021-07-03 18:10:05,6,0,1,7
2021-07-03 18:10:07,2,0,0,2
2021-07-03 18:10:08,1,0,0,1
2021-07-03 18:10:12,82,2,9,93
2021-07-03 18:10:14,2,0,0,2
2021-07-03 18:10:15,0,0,0,0
2021-07-03 18:10:17,7,0,0,7
2021-07-03 18:10:18,3,0,0,3
2021-07-03 18:10:20,1,0,0,1
2021-07-03 18:10:21,16,0,2,18
2021-07-03 18:10:22,38,1,8,47
2021-07-03 18:10:23,1,0,0,1
2021-07-03 18:10:24,0,0,1,1
2021-07-03 18:10:25,13,0,6,19
2021-07-03 18:10:27,0,0,0,0
2021-07-03 18:10:28,0,0,0,0
2021-07-03 18:10:29,1,0,0,1
2021-07-03 18:10:30,26,2,6,34
2021-07-03 18:10:31,1,0,0,1
2021-07-03 18:10:32,1,0,1,2
2021-07-03 18:10:33,1,0,0,1
2021-07-03 18:10:35,1,0,0,1
2021-07-03 18:10:36,5,1,5,11
2021-07-03 18:10:38,9,1,2,12
2021-07-03 18:10:39,47,1,16,64
2021-07-03 18:10:40,1,0,0,1
2021-07-03 18:10:41,5,0,0,5
2021-07-03 18:10:42,0,0,0,0
2021-07-03 18:10:44,24,0,5,29
2021-07-03 18:10:47,1,0,0,1
2021-07-03 18:10:48,0,0,0,0
2021-07-03 18:10:49,2,0,0,2
2021-07-03 18:10:51,1254,17,174,1445
2021-07-03 18:10:52,0,0,0,0
2021-07-03 18:10:53,0,0,0,0
2021-07-03 18:10:54,1,0,0,1
2021-07-03 18:10:55,1,0,0,1
2021-07-03 18:10:57,0,0,0,0
2021-07-03 18:10:58,0,0,0,0
2021-07-03 18:10:59,4,0,0,4
2021-07-03 18:11:02,11,0,2,13
2021-07-03 18:11:03,0,0,0,0
2021-07-03 18:11:05,15,0,1,16
2021-07-03 18:11:06,0,1,0,1
2021-07-03 18:11:07,2,0,0,2
2021-07-03 18:11:08,5,0,0,5
2021-07-03 18:11:09,169,11,41,221
2021-07-03 18:11:10,48,0,12,60
2021-07-03 18:11:11,0,0,1,1
2021-07-03 18:11:14,12,2,1,15
2021-07-03 18:11:15,2,0,3,5
2021-07-03 18:11:16,1,0,1,2
2021-07-03 18:11:17,2,0,1,3
2021-07-03 18:11:19,20,0,7,27
2021-07-03 18:11:20,15,1,1,17
2021-07-03 18:11:21,1,0,1,2
2021-07-03 18:11:22,0,0,1,1
2021-07-03 18:11:23,458,5,60,523
2021-07-03 18:11:24,1,0,1,2
2021-07-03 18:11:26,0,0,1,1
2021-07-03 18:11:27,5,0,3,8
2021-07-03 18:11:28,9,0,2,11
2021-07-03 18:11:30,65,1,10,76
2021-07-03 18:11:31,0,0,1,1
2021-07-03 18:11:32,1,0,0,1
2021-07-03 18:11:33,92,2,19,113
2021-07-03 18:11:34,6,1,5,12
2021-07-03 18:11:37,0,0,1,1
2021-07-03 18:11:40,7,0,2,9
2021-07-03 18:11:41,5,0,3,8
2021-07-03 18:11:42,3,0,1,4
2021-07-03 18:11:43,5,0,0,5
2021-07-03 18:11:44,12,2,2,16
2021-07-03 18:11:45,0,0,1,1
2021-07-03 18:11:46,5,0,1,6
2021-07-03 18:11:48,26,0,10,36
2021-07-03 18:11:49,2,0,2,4
2021-07-03 18:11:51,10,0,4,14
2021-07-03 18:11:52,2,0,2,4
2021-07-03 18:11:53,9,1,3,13
2021-07-03 18:11:54,36,2,8,46
2021-07-03 18:11:55,0,0,0,0
2021-07-03 18:11:56,0,0,0,0
2021-07-03 18:11:57,1,0,0,1
2021-07-03 18:11:58,161,0,43,204
2021-07-03 18:12:00,8,0,6,14
2021-07-03 18:12:01,0,0,0,0
2021-07-03 18:12:02,13,1,0,14
2021-07-03 18:12:04,0,0,0,0
2021-07-03 18:12:05,1,0,0,1
2021-07-03 18:12:07,432,12,70,514
2021-07-03 18:12:08,0,0,0,0
2021-07-03 18:12:10,6,2,0,8
2021-07-03 18:12:12,13,1,0,14
2021-07-03 18:12:14,13,2,3,18
2021-07-03 18:12:15,0,0,0,0
2021-07-03 18:12:16,0,0,0,0
2021-07-03 18:12:17,1,0,1,2
2021-07-03 18:12:20,0,0,0,0
2021-07-03 18:12:22,2,0,0,2
2021-07-03 18:12:23,45,1,14,60
2021-07-03 18:12:26,11,0,3,14
2021-07-03 18:12:27,1,0,0,1
2021-07-03 18:12:28,0,0,0,0
2021-07-03 18:12:34,8,0,1,9
2021-07-03 18:12:36,3,0,0,3
2021-07-03 18:12:37,1,0,1,2
2021-07-03 18:12:38,15,0,4,19
2021-07-03 18:12:39,15,1,4,20
2021-07-03 18:12:40,1,0,0,1
2021-07-03 18:12:41,914,6,194,1114
2021-07-03 18:12:43,1,0,1,2
2021-07-03 18:12:45,355,6,78,439
2021-07-03 18:12:46,0,0,0,0
2021-07-03 18:12:47,0,0,0,0
2021-07-03 18:12:51,0,0,0,0
2021-07-03 18:12:52,6,1,2,9
2021-07-03 18:12:54,0,0,0,0
2021-07-03 18:12:55,1,0,2,3
2021-07-03 18:12:56,32,0,4,36
2021-07-03 18:12:59,0,0,0,0
2021-07-03 18:13:01,0,0,0,0
2021-07-03 18:13:03,2,0,1,3
2021-07-03 18:13:06,6,0,0,6
2021-07-03 18:13:08,0,0,0,0
2021-07-03 18:13:09,4,1,0,5
2021-07-03 18:13:10,16,0,4,20
2021-07-03 18:13:11,1,0,0,1
2021-07-03 18:13:13,1,2,0,3
2021-07-03 18:13:14,12,1,0,13
2021-07-03 18:13:15,0,0,0,0
2021-07-03 18:13:17,13,0,3,16
2021-07-03 18:13:18,0,1,0,1
2021-07-03 18:13:19,6,0,2,8
2021-07-03 18:13:21,0,0,0,0
2021-07-03 18:13:23,11,0,1,12
2021-07-03 18:13:24,5,1,1,7
2021-07-03 18:13:25,1385,52,326,1763
2021-07-03 18:13:26,7,0,2,9
2021-07-03 18:13:28,0,0,0,0
2021-07-03 18:13:29,1,0,0,1
2021-07-03 18:13:31,18,0,1,19
2021-07-03 18:13:32,18,2,5,25
2021-07-03 18:13:33,17,0,2,19
2021-07-03 18:13:34,5,0,0,5
2021-07-03 18:13:35,4,0,2,6
2021-07-03 18:13:36,0,0,0,0
2021-07-03 18:13:37,202,6,50,258
2021-07-03 18:13:40,0,0,0,0
2021-07-03 18:13:42,1,0,0,1
2021-07-03 18:13:43,0,0,0,0
2021-07-03 18:13:44,2,0,0,2
2021-07-03 18:13:45,22,2,2,26
2021-07-03 18:13:46,0,0,0,0
2021-07-03 18:13:48,1,0,1,2
2021-07-03 18:13:53,1,0,1,2
2021-07-03 18:13:55,1,0,0,1
2021-07-03 18:13:56,6,4,0,10
2021-07-03 18:13:58,0,0,0,0
2021-07-03 18:13:59,1,0,1,2
2021-07-03 18:14:02,0,2,0,2
2021-07-03 18:14:03,812,16,127,955
2021-07-03 18:14:04,1,0,0,1
2021-07-03 18:14:05,244,6,72,322
2021-07-03 18:14:06,10,3,2,15
2021-07-03 18:14:07,28,2,23,53
2021-07-03 18:14:08,5,0,0,5
2021-07-03 18:14:10,67,2,23,92
2021-07-03 18:14:11,4,0,2,6
2021-07-03 18:14:12,3,0,0,3
2021-07-03 18:14:13,1,0,0,1
2021-07-03 18:14:15,2,0,0,2
2021-07-03 18:14:17,4,1,0,5
2021-07-03 18:14:19,8,1,1,10
2021-07-03 18:14:21,4,0,2,6
2021-07-03 18:14:22,661,8,121,790
2021-07-03 18:14:23,0,0,0,0
2021-07-03 18:14:24,0,0,0,0
2021-07-03 18:14:25,0,0,0,0
2021-07-03 18:14:26,0,0,0,0
2021-07-03 18:14:27,0,0,0,0
2021-07-03 18:14:29,3,0,0,3
2021-07-03 18:14:31,1,0,0,1
2021-07-03 18:14:32,5,0,2,7
2021-07-03 18:14:34,364,2,38,404
2021-07-03 18:14:35,15,0,1,16
2021-07-03 18:14:36,3,0,0,3
2021-07-03 18:14:37,3,1,0,4
2021-07-03 18:14:39,4,0,2,6
2021-07-03 18:14:41,0,0,0,0
2021-07-03 18:14:42,0,0,0,0
2021-07-03 18:14:43,0,0,0,0
2021-07-03 18:14:44,4,0,0,4
2021-07-03 18:14:46,4,0,0,4
2021-07-03 18:14:48,0,0,0,0
2021-07-03 18:14:49,0,0,0,0
2021-07-03 18:14:50,8,1,0,9
2021-07-03 18:14:51,1,0,0,1
2021-07-03 18:14:52,0,0,0,0
2021-07-03 18:14:53,8,0,0,8
2021-07-03 18:14:54,10,2,4,16
2021-07-03 18:14:56,0,0,0,0
2021-07-03 18:14:57,0,0,0,0
2021-07-03 18:14:58,2,0,0,2
2021-07-03 18:14:59,5,1,0,6
2021-07-03 18:15:00,1093,56,199,1348
2021-07-03 18:15:01,2,0,0,2
2021-07-03 18:15:03,14,2,4,20
2021-07-03 18:15:04,2,0,0,2
2021-07-03 18:15:05,0,0,0,0
2021-07-03 18:15:07,8,0,0,8
2021-07-03 18:15:08,0,1,0,1
2021-07-03 18:15:09,1,0,0,1
2021-07-03 18:15:11,97,2,18,117
2021-07-03 18:15:12,0,0,0,0
2021-07-03 18:15:13,7,2,0,9
2021-07-03 18:15:15,1,0,0,1
2021-07-03 18:15:17,5,1,0,6
2021-07-03 18:15:18,1753,16,253,2022
2021-07-03 18:15:19,11,2,0,13
2021-07-03 18:15:20,3,0,0,3
2021-07-03 18:15:21,23,0,4,27
2021-07-03 18:15:22,2,1,0,3
2021-07-03 18:15:23,624,8,188,820
2021-07-03 18:15:24,1,0,0,1
2021-07-03 18:15:25,2,0,0,2
2021-07-03 18:15:26,2,0,1,3
2021-07-03 18:15:27,193,8,38,239
2021-07-03 18:15:29,1,0,0,1
2021-07-03 18:15:31,14,6,2,22
2021-07-03 18:15:32,224,8,51,283
2021-07-03 18:15:33,12,0,2,14
2021-07-03 18:15:34,2,0,0,2
2021-07-03 18:15:35,5,2,2,9
2021-07-03 18:15:36,7,0,0,7
2021-07-03 18:15:38,4,0,0,4
2021-07-03 18:15:40,161,4,32,197
2021-07-03 18:15:42,18,2,3,23
2021-07-03 18:15:43,2,0,1,3
2021-07-03 18:15:44,8,3,1,12
2021-07-03 18:15:46,15,1,0,16
2021-07-03 18:15:48,7,1,0,8
2021-07-03 18:15:52,3,0,1,4
2021-07-03 18:15:54,165,2,40,207
2021-07-03 18:15:56,1,0,0,1
2021-07-03 18:15:57,1,0,0,1
2021-07-03 18:15:59,216,17,34,267
2021-07-03 18:16:00,8,1,0,9
2021-07-03 18:16:01,5,0,4,9
2021-07-03 18:16:03,1,0,0,1
2021-07-03 18:16:04,5,1,0,6
2021-07-03 18:16:06,2,0,0,2
2021-07-03 18:16:07,5,0,1,6
2021-07-03 18:16:08,26,0,9,35
2021-07-03 18:16:09,88,4,12,104
2021-07-03 18:16:11,2,0,0,2
2021-07-03 18:16:12,19,2,3,24
2021-07-03 18:16:13,4,0,0,4
2021-07-03 18:16:14,6,0,0,6
2021-07-03 18:16:15,2,0,0,2
2021-07-03 18:16:16,3,0,0,3
2021-07-03 18:16:18,2,2,0,4
2021-07-03 18:16:20,1,0,0,1
2021-07-03 18:16:21,2,0,0,2
2021-07-03 18:16:22,2,1,0,3
2021-07-03 18:16:23,4,0,0,4
2021-07-03 18:16:24,1,0,0,1
2021-07-03 18:16:25,10,1,1,12
2021-07-03 18:16:27,2,0,0,2
2021-07-03 18:16:28,16,0,18,34
2021-07-03 18:16:29,7,0,0,7
2021-07-03 18:16:30,34,2,6,42
2021-07-03 18:16:31,12,1,1,14
2021-07-03 18:16:32,2,0,0,2
2021-07-03 18:16:33,0,0,0,0
2021-07-03 18:16:34,2,0,0,2
2021-07-03 18:16:35,1,0,0,1
2021-07-03 18:16:36,12,0,0,12
2021-07-03 18:16:37,2,0,0,2
2021-07-03 18:16:39,7,0,0,7
2021-07-03 18:16:40,2,1,0,3
2021-07-03 18:16:41,3,0,0,3
2021-07-03 18:16:43,29,1,3,33
2021-07-03 18:16:44,6,0,0,6
2021-07-03 18:16:45,2,0,0,2
2021-07-03 18:16:46,53,4,11,68
2021-07-03 18:16:47,29,2,2,33
2021-07-03 18:16:48,34,3,2,39
2021-07-03 18:16:49,5,0,1,6
2021-07-03 18:16:50,3,1,0,4
2021-07-03 18:16:51,4,0,0,4
2021-07-03 18:16:53,2,0,0,2
2021-07-03 18:16:57,1,0,0,1
2021-07-03 18:16:58,1,0,0,1
2021-07-03 18:16:59,2,0,0,2
2021-07-03 18:17:00,1,0,0,1
2021-07-03 18:17:01,3,0,0,3
2021-07-03 18:17:04,10,0,1,11
2021-07-03 18:17:05,17,1,0,18
2021-07-03 18:17:06,109,2,16,127
2021-07-03 18:17:07,0,0,0,0
2021-07-03 18:17:08,1,0,0,1
2021-07-03 18:17:09,0,0,0,0
2021-07-03 18:17:10,27,1,6,34
2021-07-03 18:17:11,1,0,0,1
2021-07-03 18:17:13,2,0,0,2
2021-07-03 18:17:14,7,0,0,7
2021-07-03 18:17:15,4,2,3,9
2021-07-03 18:17:17,3,0,1,4
2021-07-03 18:17:18,8,0,0,8
2021-07-03 18:17:19,2,0,0,2
2021-07-03 18:17:20,0,0,0,0
2021-07-03 18:17:21,1,0,0,1
2021-07-03 18:17:23,0,0,0,0
2021-07-03 18:17:24,1,0,0,1
2021-07-03 18:17:25,32,0,2,34
2021-07-03 18:17:26,4,1,0,5
2021-07-03 18:17:28,1,1,0,2
2021-07-03 18:17:30,4,0,0,4
2021-07-03 18:17:31,1,0,1,2
2021-07-03 18:17:33,1,1,0,2
2021-07-03 18:17:34,65,2,0,67
2021-07-03 18:17:37,7156,136,1448,8740
2021-07-03 18:17:38,1,1,0,2
2021-07-03 18:17:39,0,0,0,0
2021-07-03 18:17:40,2,0,0,2
2021-07-03 18:17:41,6,0,0,6
2021-07-03 18:17:42,1,0,0,1
2021-07-03 18:17:43,0,0,0,0
2021-07-03 18:17:44,12,0,2,14
2021-07-03 18:17:46,5,0,0,5
2021-07-03 18:17:48,8,1,1,10
2021-07-03 18:17:52,3,4,1,8
2021-07-03 18:17:53,1,0,0,1
2021-07-03 18:17:54,0,0,0,0
2021-07-03 18:17:55,0,0,0,0
2021-07-03 18:17:56,1,1,0,2
2021-07-03 18:17:57,0,0,0,0
2021-07-03 18:17:58,10,2,6,18
2021-07-03 18:18:00,27,0,5,32
2021-07-03 18:18:01,0,0,0,0
2021-07-03 18:18:02,2,0,2,4
2021-07-03 18:18:05,0,0,0,0
2021-07-03 18:18:07,0,0,0,0
2021-07-03 18:18:08,0,0,0,0
2021-07-03 18:18:09,0,0,0,0
2021-07-03 18:18:10,2,1,0,3
2021-07-03 18:18:11,2,0,0,2
2021-07-03 18:18:12,1,0,0,1
2021-07-03 18:18:15,0,0,0,0
2021-07-03 18:18:16,0,0,0,0
2021-07-03 18:18:19,15,0,3,18
2021-07-03 18:18:20,8,0,0,8
2021-07-03 18:18:21,3,0,0,3
2021-07-03 18:18:22,10,0,0,10
2021-07-03 18:18:23,8,0,0,8
2021-07-03 18:18:25,2,0,1,3
2021-07-03 18:18:26,0,0,0,0
2021-07-03 18:18:28,2,0,0,2
2021-07-03 18:18:29,8,0,1,9
2021-07-03 18:18:30,0,0,0,0
2021-07-03 18:18:31,65,1,12,78
2021-07-03 18:18:32,1,0,0,1
2021-07-03 18:18:34,26,2,13,41
2021-07-03 18:18:38,4,1,1,6
2021-07-03 18:18:39,6,0,0,6
2021-07-03 18:18:40,3,0,2,5
2021-07-03 18:18:41,3,0,0,3
2021-07-03 18:18:43,0,0,0,0
2021-07-03 18:18:44,1,0,0,1
2021-07-03 18:18:45,0,0,0,0
2021-07-03 18:18:46,876,26,152,1054
2021-07-03 18:18:47,8,1,0,9
2021-07-03 18:18:49,0,0,0,0
2021-07-03 18:18:51,4,0,0,4
2021-07-03 18:18:52,3,0,2,5
2021-07-03 18:18:53,1,0,0,1
2021-07-03 18:18:54,1,1,0,2
2021-07-03 18:18:55,5,0,2,7
2021-07-03 18:18:56,1,0,0,1
2021-07-03 18:18:57,5,1,0,6
2021-07-03 18:19:00,1,0,0,1
2021-07-03 18:19:01,12,2,1,15
2021-07-03 18:19:02,3,0,0,3
2021-07-03 18:19:04,0,0,0,0
2021-07-03 18:19:05,0,0,0,0
2021-07-03 18:19:06,1202,14,92,1308
2021-07-03 18:19:07,0,0,0,0
2021-07-03 18:19:08,1,0,0,1
2021-07-03 18:19:10,1,0,0,1
2021-07-03 18:19:11,0,0,0,0
2021-07-03 18:19:12,332,10,249,591
2021-07-03 18:19:13,5,0,0,5
2021-07-03 18:19:14,0,0,0,0
2021-07-03 18:19:15,0,1,0,1
2021-07-03 18:19:16,16,1,4,21
2021-07-03 18:19:18,0,0,0,0
2021-07-03 18:19:20,0,0,0,0
2021-07-03 18:19:22,2,0,1,3
2021-07-03 18:19:23,1,0,0,1
2021-07-03 18:19:24,0,0,0,0
2021-07-03 18:19:25,512,14,127,653
2021-07-03 18:19:26,2,0,0,2
2021-07-03 18:19:27,1,0,0,1
2021-07-03 18:19:29,0,0,0,0
2021-07-03 18:19:30,20,0,6,26
2021-07-03 18:19:31,13,1,0,14
2021-07-03 18:19:32,2,0,1,3
2021-07-03 18:19:33,0,0,0,0
2021-07-03 18:19:34,3,0,0,3
2021-07-03 18:19:37,0,0,0,0
2021-07-03 18:19:40,0,0,0,0
2021-07-03 18:19:41,1,1,0,2
2021-07-03 18:19:42,1018,15,197,1230
2021-07-03 18:19:43,1,0,0,1
2021-07-03 18:19:44,0,0,0,0
2021-07-03 18:19:45,0,0,0,0
2021-07-03 18:19:47,19,0,5,24
2021-07-03 18:19:48,1,0,0,1
2021-07-03 18:19:50,1,0,0,1
2021-07-03 18:19:51,0,0,0,0
2021-07-03 18:19:52,1,0,0,1
2021-07-03 18:19:55,0,0,0,0
2021-07-03 18:19:56,1,0,0,1
2021-07-03 18:19:57,3,0,1,4
2021-07-03 18:19:58,3,0,1,4
2021-07-03 18:19:59,16,0,5,21
2021-07-03 18:20:00,560,13,103,676
2021-07-03 18:20:01,1,0,0,1
2021-07-03 18:20:02,0,0,0,0
2021-07-03 18:20:05,1,0,0,1
2021-07-03 18:20:08,1,0,0,1
2021-07-03 18:20:09,0,0,0,0
2021-07-03 18:20:10,3,1,0,4
2021-07-03 18:20:12,0,0,0,0
2021-07-03 18:20:13,20,0,5,25
2021-07-03 18:20:14,0,0,0,0
2021-07-03 18:20:15,2,0,0,2
2021-07-03 18:20:18,11,0,4,15
2021-07-03 18:20:19,50,3,9,62
2021-07-03 18:20:20,0,0,0,0
2021-07-03 18:20:21,1,0,0,1
2021-07-03 18:20:22,0,0,0,0
2021-07-03 18:20:23,12,0,2,14
2021-07-03 18:20:24,1,0,0,1
2021-07-03 18:20:25,40,0,9,49
2021-07-03 18:20:26,0,0,0,0
2021-07-03 18:20:27,0,0,1,1
2021-07-03 18:20:29,1,0,0,1
2021-07-03 18:20:31,0,0,0,0
2021-07-03 18:20:33,4,0,1,5
2021-07-03 18:20:34,1,0,0,1
2021-07-03 18:20:36,1,0,0,1
2021-07-03 18:20:37,0,0,0,0
2021-07-03 18:20:38,49,1,13,63
2021-07-03 18:20:40,15,0,0,15
2021-07-03 18:20:43,5,0,1,6
2021-07-03 18:20:46,23,1,1,25
2021-07-03 18:20:47,21,0,4,25
2021-07-03 18:20:48,17,1,4,22
2021-07-03 18:20:50,2,1,1,4
2021-07-03 18:20:51,0,0,0,0
2021-07-03 18:20:52,4,1,2,7
2021-07-03 18:20:54,0,0,0,0
2021-07-03 18:20:55,29,4,1,34
2021-07-03 18:20:56,2,0,2,4
2021-07-03 18:20:58,2,0,0,2
2021-07-03 18:20:59,0,0,0,0
2021-07-03 18:21:01,17,0,4,21
2021-07-03 18:21:03,178,3,31,212
2021-07-03 18:21:04,1,0,0,1
2021-07-03 18:21:05,4,0,0,4
2021-07-03 18:21:07,392,12,95,499
2021-07-03 18:21:09,6,0,3,9
2021-07-03 18:21:10,9,0,1,10
2021-07-03 18:21:11,12,0,1,13
2021-07-03 18:21:12,7,0,2,9
2021-07-03 18:21:13,6,0,0,6
2021-07-03 18:21:14,0,0,0,0
2021-07-03 18:21:15,5,0,1,6
2021-07-03 18:21:16,389,9,133,531
2021-07-03 18:21:17,3,0,2,5
2021-07-03 18:21:19,1970,32,521,2523
2021-07-03 18:21:20,0,0,0,0
2021-07-03 18:21:21,2,0,2,4
2021-07-03 18:21:22,5,1,2,8
2021-07-03 18:21:23,171,3,43,217
2021-07-03 18:21:24,0,0,0,0
2021-07-03 18:21:25,299,1,22,322
2021-07-03 18:21:28,8,0,0,8
2021-07-03 18:21:29,9,0,0,9
2021-07-03 18:21:30,0,0,0,0
2021-07-03 18:21:32,1,1,0,2
2021-07-03 18:21:33,2,0,0,2
2021-07-03 18:21:34,0,0,0,0
2021-07-03 18:21:35,4,0,1,5
2021-07-03 18:21:36,0,0,0,0
2021-07-03 18:21:37,2,0,2,4
